Contractor,total_projects,exp_years,delay_rate,mean_cost_ratio,duration_std,experience_efficiency
"ZLREJ TRADING AND CONSTRUCTION CORPORATION / GICAR CONSTRUCTION, INC.",11,1.3826146475017111,0.09065656565656566,0.9992012936821785,37.158153386719164,0.929388645052682
ARQ BUILDERS,11,2.2614647501711156,0.882070707070707,0.9560802925969952,37.245563114599896,0.45450201084123787
"BADOC BUILDERS & SUPPLY, INC. (FORMERLY: BADOC BUILDER & SUPPLY",11,2.223134839151266,0.031818181818181815,0.9993923179689665,24.181415659767346,0.9703552815649595
PABLO S. LABASBAS CONSTRUCTION CORPORATION (FORMERLY: PABLOS. LABASBAS CONSTRUCTION CORPORATION),11,2.0752908966461328,0.2569264069264069,0.9964369702321861,53.350743280384904,0.8225595979476684
NEXT GENERATION CONSTRUCTION AND SUPPLY CORPORATION,11,1.1800136892539357,0.031818181818181815,0.9991041693133937,28.73812651145266,0.9683665370579523
"FAIRCHILD BUILDERS & DEVELOPERS, INC.",11,2.0342231348391513,0.4331529581529581,0.9941108656260907,73.1878963940177,0.7081658808009963
AZUL BUILDERS,11,2.0698151950718686,0.14025974025974025,0.9943526149449788,40.0395601662051,0.8983691705015868
F & J GENERAL CONSTRUCTION AND SUPPLY CORPORATION,11,2.004106776180698,0.45963203463203456,0.8881185988669962,81.06627155245097,0.6888399733059457
YZK BUILDERS,10,1.2238193018480492,0.3178968253968254,0.992758463078172,41.761612349582705,0.7910353418161166
"C.E.M. CONSTRUCTION, INC.",10,2.0451745379876796,0.13456349206349205,0.976555212620774,53.01302920384336,0.8961247398066247
ZEDIK BUILDERS,10,1.3141683778234086,0.034999999999999996,0.999315625508357,43.13871845151043,0.9601724087500433
3DIAMONDS CONSTRUCTION CORPORATION,10,2.316221765913758,0.5210317460317461,0.7780257886287772,92.73177644770549,0.6469088186340438
KAUIE BUILDERS & SUPPLIES INC. (FORMERLY: KAUIE BUILDERS AND CONSTRUCTION SUPPLIES),10,2.921286789869952,0.5007936507936508,0.9800628911687502,95.8125765642109,0.6577070821635885
JJPR CONSTRUCTION SERVICES,10,1.995893223819302,0.3178968253968254,0.9974482572543852,157.59325536872115,0.7404814332426253
PARTIDO CONSTRUCTION & SUPPLY,10,2.0616016427104724,0.7711507936507938,0.9915561399734593,51.72236381201306,0.5147356607164713
EZJONES CONSTRUCTION INC.,10,2.9021218343600275,0.7822619047619048,0.8930218443767423,65.39653576171493,0.5021009975633073
GACUTAN CONSTRUCTION INC. (FORMERLY: GACUTAN CONSTRUCTION),10,2.3709787816563996,0.034999999999999996,0.9991956946201969,24.82636914829394,0.9681647052271612
GOLDRICH CONSTRUCTION & TRADING,10,2.088980150581793,0.3920238095238095,0.9846138550523929,33.015382501206226,0.7503763820429776
R.M. VITUG CONSTRUCTION,10,1.2073921971252566,0.21789682539682537,0.9946278290672051,33.685344424830944,0.8545601723342806
RAM BUILDERS,10,1.9685147159479808,0.034999999999999996,0.993907054719139,43.17390923231609,0.9601570499804609
RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY),10,2.028747433264887,0.608095238095238,0.9992537048459795,93.11707003171216,0.5945025647122579
"THREE W BUILDERS, INC.",10,1.9767282683093772,0.611468253968254,0.9976024174110079,76.05502256459755,0.5999253661942732
TBB CONSTRUCTION CORP.,10,2.2340862422997945,0.034999999999999996,0.9892882666480787,45.42469965318082,0.9591747082801391
STAR WILLIAM CONSTRUCTION,10,2.2587268993839835,0.6336904761904762,0.9900712593181318,78.05110386507117,0.5857208571706086
RAMISES CONSTRUCTION,10,2.891170431211499,0.26035714285714284,0.9943078535099042,96.21021921017709,0.8017954385802819
E.R. RODRIGUEZ CONSTRUCTION CORPORATION (FORMERLY: E.R. RODRIGUEZ CONSTRUCTION),10,2.6885694729637235,0.6775396825396826,0.9819351027312362,105.40793518011508,0.5474716361150339
"AGONG BUILDERS AND CONSTRUCTION SUPPLY, INC.",10,2.0095824777549622,0.6715873015873016,0.999311192452937,29.039883966342682,0.5843733652707239
JCM AMEG BUILDERS CORPORATION (FORMERLY: AMEG CONSTRUCTION & SUPPLY),10,1.054072553045859,0.034999999999999996,0.9993282598412134,27.909606957844385,0.9668190476998084
CDC CONSTRUCTION & SUPPLIES,10,2.088980150581793,0.3178968253968254,1.004533241213006,29.675898500225532,0.7963100669003912
MORTAR MASTERS & CONCRETE BUILDERS,10,1.2813141683778233,0.9349999999999999,0.9859703167622126,159.77313014958162,0.36926813741433395
C & F CONSTRUCTION & DEVELOPMENT CORPORATION,10,2.42299794661191,0.2290079365079365,0.9870897744543587,26.63589927698893,0.8509701865831989
SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY),10,2.127310061601643,0.034999999999999996,0.9993034581220769,43.18616373022985,0.960151701590755
BHM CONSTRUCTION,10,1.9822039698836413,0.508531746031746,0.9640095499953828,74.36618804876316,0.6624243509412657
WAYCON BUILDERS AND CONSTRUCTION SUPPLY CORP. (FOR:WAYCON BUILDERS & CONSTRUCTION SUPPLY),10,1.3059548254620124,0.47063492063492063,0.9993324506227449,58.51779713250412,0.6920793652917415
ME 3 CONSTRUCTION,10,2.726899383983573,0.9238888888888889,0.989077032797835,80.37194117770007,0.4105888963763831
"MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",10,2.833675564681725,0.8078174603174603,0.9897212769202024,150.39059557138117,0.44967260266551196
"ROVING PREMIER CONTRACTORS, INC.",10,1.8726899383983573,0.21789682539682537,0.9870839897025225,28.12664024453354,0.8569862298052205
CAMBERWELL CONSTRUCTION AND SUPPLIES,10,1.4455852156057496,0.07289682539682539,0.9915149450960896,47.31366397813041,0.9356121878047509
BPQ CONSTRUCTION AND TRADING / POLYMER-VIC CONSTRUCTION,9,1.0869267624914443,0.03888888888888889,1.0023488588509477,36.422198650561526,0.9607704533985721
SHEEN-SHEEN CONSTRUCTION CORPORATION (FORMERLY: SHEEN-SHEEN CONSTRUCTION),9,2.0095824777549622,0.30224867724867727,0.971626043270487,47.203064344939165,0.7980493471282022
TUCHAR CONSTRUCTION CORP. (FORMERLY:TUCHAR CONSTRU,9,2.7734428473648185,0.5317460317460317,0.9616699595546123,78.16577528902474,0.6468374762981793
TWO DEGREES CONSTRUCTION AND SUPPLY,9,1.943874058863792,0.03888888888888889,0.9966805377908745,26.721191662550936,0.9650043898908797
GP & H CONSTRUCTION INCORPORATED (FORMERLY: GP & H CONSTRUCTION & SUPPLY),9,1.4893908281998631,0.06865079365079366,0.9992561774950638,9.649982408037763,0.9545978566374443
I.A . BOSQUE CONSTRUCTION CORPORATION,9,1.242984257357974,0.33664021164021163,0.999258573460025,58.261946736851705,0.7725878548001445
HONY TRADING & CONSTRUCTION,9,2.0123203285420943,0.03888888888888889,0.9684548448768179,24.889188111646448,0.9658039549976566
TWO DIMENSION CONSTRUCTION,9,2.297056810403833,0.5764550264550264,0.9987719512560239,26.815495862029604,0.6424235489444418
HOMEWORLD CONSTRUCTION CORP. (FORMERLY HOMEWORLD E,9,2.414784394250513,0.6968253968253968,0.9992578637296271,14.39827516553046,0.5756207356459448
JCA CONSTRUCTION AND CONSTRUCTION SUPPLY,9,1.9876796714579055,0.38915343915343914,0.9987152782754158,60.721106595464335,0.7400066352115271
VSP STRUCTURE VENTURES CORP. (FORMERLY: VIRLO CONSTRUCTION),9,1.3689253935660506,0.03888888888888889,0.9980781310451436,31.137492137962365,0.9630769265082691
"SKYLINE CONSTRUCTION, EQUIPMENT AND DEVELOPMENT CORPORATION(FORMERLY: EDDIE G. GUILLEN BUILDERS INC.",9,1.0403832991101984,0.2698412698412698,0.9967716311413537,66.33487117261237,0.8091438486036767
ROTAFLEX CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY:ROTA FLEX CONSTRUCTION),9,1.9794661190965093,0.8358465608465608,0.9917218606104767,59.97126218888549,0.47231802653022176
MAER SUMMIT KONSTRUKT CO.,9,2.461327857631759,0.5198412698412699,0.9725570441472942,52.70367773931872,0.6650930874179828
M.V. SABALBURO CONSTRUCTION AND SUPPLY,9,2.0917180013689256,0.3727513227513227,0.9316756575767821,90.15877804924953,0.7370000397156434
SIXTEEN ENTERPRISES-CALAPAN BRANCH,9,2.0725530458590007,0.5338624338624338,0.799912479997221,115.08495893406302,0.6294545161434508
J.H.R. ENTERPRISES,9,2.0314852840520192,0.3948412698412698,0.9527580351492188,50.283487940535906,0.7411493622892453
MAMSAR CONSTRUCTION AND INDUSTRIAL CORPORATION,9,1.0349075975359343,0.6921957671957671,0.977281317646209,239.89979335666354,0.47997995665737797
BETTER WORK CONSTRUCTION,9,2.546201232032854,0.03888888888888889,0.8126513893038453,25.741264573958134,0.9654320721990486
SILVER DRAGON CONSTRUCTION & LUMBER & GLASS SUPPLY INC.,9,1.5085557837097878,0.5059523809523809,0.995837000253875,147.74305735118048,0.6319471497805543
GJE BUILDERS CORPORATION (FORMERLY: GJE BUILDERS),9,2.951403148528405,0.03888888888888889,0.9911458289999813,21.635239152726886,0.967224118209404
ALEXI LOUISSE CONSTRUCTION & GENERAL MERCHANDISE,9,2.2340862422997945,0.2585978835978836,0.9968449960062434,62.060249246677586,0.8177555091226185
O. G. SANTOS CONSTRUCTION,9,2.184804928131417,0.644973544973545,0.9989154257550104,98.0366277443935,0.5702284741094741
RMA BUILDERS & SUPPLIES CORPORATION,9,0.06844626967830253,0.03888888888888889,0.9844108632483817,26.061102679852095,0.9652924810999133
"PHESCO, INCORPORATED",9,1.809719370294319,0.8358465608465608,0.994503240508738,114.30568491752683,0.44860414863449577
R.A.G. CORONA CONSTRUCTION AND AGGREGATES SUPPLY,9,1.9548254620123204,0.11693121693121691,0.9991774680911427,63.66913989281151,0.9020533200790256
DJCM CONSTRUCTION CORPORATION (FORMERLY: DJCM CONSTRUCTION),9,1.08145106091718,0.03888888888888889,0.9980632091529631,20.293797141213545,0.9678095811713293
DGSARM BUILDERS INC. (FORMERLY: D.G. SARMENTA CONSTRUCTION),9,2.302532511978097,0.08716931216931217,0.9983900194724521,27.737346486364338,0.9355926422733896
E.E. MADAYAG CONSTRUCTION,9,3.02258726899384,0.6022486772486773,0.9818196542966819,122.42246865812734,0.5852203654312655
"WOODLAND CONSTRUCTION & SUPPLY, INC.",9,1.9794661190965093,0.9138888888888889,0.997961676209407,86.28454550968021,0.4140083816652107
R.T.Y. CONSTRUCTION,9,3.080082135523614,0.3408730158730159,0.998770557151658,107.79187666988457,0.7484311815641264
DJY CONSTRUCTION,9,1.6071184120465434,0.7951058201058201,0.9548851768823882,34.12723127733933,0.5080419170898949
DOUBLE 12 CONSTRUCTION & SUPPLY,9,1.9794661190965093,0.15767195767195766,0.991514376394619,40.65977562129745,0.8876511513668186
KEJAMARENIK CONSTRUCTION & CONSTRUCTION SUPPLIES,9,1.9630390143737166,0.03888888888888889,0.903226173973851,44.48916675030111,0.9572496817238396
LABB CONSTRUCTION DEVELOPMENT INC. (FORMERLY: LABB CONSTRUCTION),8,1.596167008898015,0.7601190476190476,0.998112169518565,95.27147486639598,0.5023480041110409
DIADEMA CONSTRUCTION AND ENTERPRISES INC. (FORMERLY: DIADEMA ENTERPRISES),8,2.099931553730322,0.1386904761904762,0.9924937180842464,60.946488969613874,0.8901860464321203
ZLREJ TRADING AND CONSTRUCTION CORPORATION,8,2.428473648186174,0.16398809523809524,0.9946159407108873,38.59750239051384,0.8847615335214214
BOOMETRIX DEVELOPMENT CORP.,8,2.439425051334702,0.687202380952381,0.9630836398893037,139.7129743522323,0.5267018232116244
"SANRHO BUILDERS, INC.(FOR. SANRHO CONST. AND SUPPL",8,2.1437371663244353,0.15654761904761905,0.9887003393072595,41.72450254626712,0.8878610619391442
QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION) / ZLREJ TRADING AND CONSTRUCTION CORPORATION,8,1.1143052703627652,0.6619047619047619,0.9991650966958305,25.995628289869245,0.591511533128898
E.R. DELA CRUZ CONSTRUCTION & SUPPLY,8,1.9794661190965093,0.33779761904761907,0.918090274633395,78.45636351392466,0.7630796987235993
ARROW CONSTRUCTION,8,1.1827515400410678,0.5669642857142857,0.9989394410085094,18.738109528694395,0.6516433120286358
IGWT-JAV CONSTRUCTION & DEVELOPMENT CORPORATION,8,0.1834360027378508,0.04375,0.9991634571898713,21.31331703740881,0.9644479521931759
N.B. AVILA CONSTRUCTION,8,1.9603011635865846,0.06160714285714285,0.9982881900622382,13.516330559072731,0.9571366065676312
SPECO BUILDERS INC. (FORMERLY VRF CONSTRUCTION),8,1.946611909650924,0.04375,0.9878559016548314,26.730911131300896,0.9620834812302141
COLLERA CONSTRUCTION,8,1.2019164955509924,0.7214285714285714,0.9977829202895485,44.50950596782472,0.5477169952911273
MURIELEVEN BUILDERS AND CONSTRUCTION SUPPLY CORP.,8,2.0698151950718686,0.10744047619047618,0.9989218482628859,26.815334926094014,0.9238323493425327
GENETIAN BUILDERS AND ENTERPRISES INCORPORATED (FORMERLY: GENETIAN BUILDERS),8,2.1190965092402463,0.862202380952381,0.8847186667525199,69.81503302862984,0.4522082896921596
REYDAN BUILDERS,8,2.1738535249828885,0.6306547619047619,0.9515865338447465,49.44410260952597,0.600027610894471
NORTH TECH BUILDERS AND CONSTRUCTION SUPPLY,8,2.130047912388775,0.46279761904761907,0.977788663083001,48.03222019514196,0.7013581027907021
TM ABAD CONSTRUCTION CORP. (FOR: TM ABAD CONST.),8,2.16290212183436,0.3389880952380952,0.9756167993291502,56.172706003964855,0.7720909591129406
"REDSON CONSTRUCTION AND SUPPLIES, INC. (FORMERLY: REDSON CONSTRUCTION AND SUPPLIES)",8,2.0917180013689256,0.24285714285714285,0.9990497923523377,65.5184320342604,0.8256906539325495
EZJONES CONSTRUCTION INC. / MWJ CONSTRUCTION,8,1.3442847364818618,0.687202380952381,0.9957942124200783,57.175955505041586,0.5627245264727704
AZUL BUILDERS / JB CONSTRUCTION AND SUPPLY INC. (FORMERLY:JB CONSTRUCTION AND SUPPLY),8,0.9089664613278576,0.5669642857142857,0.9991598347234509,40.22290501173841,0.6422664236563409
AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / KEVIN PAUL CONSTRUCTION,8,0.9883641341546886,0.04375,0.998917349389197,15.851090268217316,0.9668319027743808
MAC BUILDERS CORP. (FORMERLY: MAC BUILDERS DEVELOPMENT CORPORATION),8,0.9609856262833676,0.4744047619047619,0.9991040944057971,137.08658733299285,0.6555266628428086
A3 CONSTRUCTION & SUPPLY,8,2.1546885694729636,0.04375,0.9891282877335836,20.043161922384968,0.9650023024888759
JGO BUILDERS,8,0.9965776865160849,0.7985119047619048,0.9957983426510963,48.647858352617675,0.4996608404041492
"A.L. SALAZAR CONSTRUCTION, INC. / ROTAFLEX CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY:ROTA FLEX CONSTRUCTION)",8,2.0177960301163584,0.34523809523809523,0.9888539838486154,56.67710067375076,0.7681208195953038
816 EMBER CONSTRUCTION CORPORATION,8,1.1690622861054072,0.08244047619047619,0.9634075494696155,23.07830315690265,0.9404633506602358
JEDIDIAH CONSTRUCTION,8,1.83709787816564,0.18035714285714285,0.9493133266296305,47.92396183524085,0.870869637107236
LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION) / MIGHTY HOK SUMMIT CONSTRUCTION & DEVELOPMENT CORP.,8,1.1663244353182751,0.1386904761904762,0.9991650966958305,33.339707614817314,0.90223483262078
JMK BUILDERS CONSTRUCTION,8,2.0424366872005475,0.08244047619047619,0.97677676715645,58.300437408881066,0.9250908970860122
MEGA-ANT BUILDERS AND CONSTRUCTION SUPPLIES,8,1.1307323750855578,0.04375,0.9882096058537753,10.062038784048212,0.9693584937112767
CELSO C. FERRER CONSTRUCTION CORP.,8,2.028747433264887,0.04375,0.9870656692555828,44.390998383314454,0.9543758599527481
M.K.U. CONSTRUCTION AND SUPPLY,8,2.433949349760438,0.5014880952380952,0.9958731631751176,54.69857221481479,0.6752343344709977
MAVERICK BUILDERS INCORPORATED (FORMERLY MAVERICK,8,1.0951403148528405,0.4014880952380952,0.997795823098459,49.68973204559982,0.7374204076490488
HIGH ROCK CONSTRUCTION AND SUPPLIES INCORPORATED,8,0.2245037645448323,0.04375,0.9985555237475966,14.379906730787624,0.967473990515757
MIGHTY HOK SUMMIT CONSTRUCTION & DEVELOPMENT CORP.,8,3.030800821355236,0.04375,0.9991650966958305,46.04920873068109,0.9536521456713013
GVDPM CONSTRUCTION CORP. (FORMERLY: ZM CONSTRUCTIO,8,2.3819301848049284,0.18035714285714285,0.999368827388455,63.41066206531474,0.8641105753592568
C.V. CONSTRUCTION & DEVELOPMENT,8,2.21492128678987,0.06160714285714285,0.9954842716528792,30.523940332477956,0.9497137545115977
"EARTHWORK BUILDERS, INC. (FORMERLY: EARTHWORK MOVERS)",7,1.9137577002053388,0.049999999999999996,0.9983016175960548,33.92853617816677,0.9551921282364955
AVE-MIRA CONSTRUCTION AND TRADING,7,1.2922655715263518,0.049999999999999996,0.9952027288440142,47.9328467097965,0.949080045080308
ARROWHEAD CONSTRUCTION,7,2.1656399726214923,0.049999999999999996,0.9842570589171109,15.566350477178803,0.9632061754600494
DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,7,1.4483230663928817,0.21428571428571427,0.9976390780755775,14.759828032402345,0.864986747955626
BNYU DEVELOPMENT CORPORATION (FORMERLY:BNYU ENTERPRISES & CONSTRUCTION),7,2.9924709103353866,0.5880952380952381,0.985885723668727,118.48223943765139,0.5954321143441569
APS CONSTRUCTION,7,2.1765913757700206,0.39285714285714285,0.9923614814002795,109.113735794617,0.716663789225377
ARCINUE COMM'L CORPORATION,7,2.0533880903490758,0.7428571428571429,1.000681065399839,40.528163529680924,0.5365974814304446
"DREIRICH BUILDERS / THREE W BUILDERS, INC.",7,1.319644079397673,0.6761904761904762,0.9946228133607419,97.38558994173563,0.5517824562642721
BHENLLABIEN BUILDERS CORPORATION (FORMERLY: BHENLLABIEN BUILDERS CONSTRUCTION),7,2.349075975359343,0.23809523809523808,0.9967288667080345,48.40774994540527,0.8360156340352293
2-R CONSTRUCTION SUPPLY,7,0.29842573579739906,0.1619047619047619,0.9946146540238916,59.51318502516797,0.876883030462117
JUPA CONSTRUCTION,7,2.193018480492813,0.48809523809523814,0.9914753780855513,46.63942814300524,0.6867874056893036
SAN SEBASTIAN CONSTRUCTION,7,2.4202600958247777,0.18571428571428572,0.9987984122189841,14.708805442266224,0.882151873550261
5-1 CONSTRUCTION CORPORATION,7,0.6652977412731006,0.6071428571428571,0.9964496157372593,31.109200337482093,0.6221368933138719
EL-JAKE BUILDERS,7,1.3963039014373717,0.3261904761904762,0.9749116401757777,53.61976704043223,0.7808837428551093
E.L. ANOLIN CONSTRUCTION,7,2.1765913757700206,0.049999999999999996,0.9848780258127207,46.76717299106901,0.9495887952030472
EL KAPITAN CONSTRUCTION SERVICES,7,1.2813141683778233,0.4,0.9875011933855173,49.32893183875425,0.7384707335128421
"GONZALODO ENTERPRISES / RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R",7,1.1991786447638604,0.2571428571428572,0.9990365616929403,12.781374329934193,0.8401359444900979
GOLDEN J'S CONSTRUCTION SERVICES,7,1.9931553730321698,0.049999999999999996,0.984108913509715,29.641810825974098,0.9570630394649464
MY BUILDERS AND CONSTRUCTION,7,2.223134839151266,0.049999999999999996,0.9978654313935067,17.272061806743373,0.9624617297079217
TRICHES CONSTRUCTION & TRADING,7,2.184804928131417,0.2571428571428572,0.9943991012896876,38.961886193992314,0.828709643622
AL-B DEVELOPMENT CORPORATION,7,2.099931553730322,0.049999999999999996,0.9904580708311185,32.32840870976069,0.9558904926526022
AL-REM KONSTRUCT INC.,7,1.1553730321697468,0.4,1.0014723485438433,93.73394508836536,0.7190904767754444
B. VALENCERINA TRADING & CONSTRUCTION,7,1.1690622861054072,0.049999999999999996,0.9582355586583707,21.192282916743554,0.9607507766866468
CIRCLE Z VENTURES & DEVELOPMENT CORP.,7,1.995893223819302,0.049999999999999996,0.9928622076228697,27.758488468999698,0.9578850023048687
ALPHA RYDER CONSTRUCTION & SUPPLIES,7,1.2320328542094456,0.0738095238095238,0.9904064532381777,19.671457154990858,0.9471288161431043
RIVBROS CONSTRUCTION FACTORS & DEVELOPMENT,7,2.004106776180698,0.10238095238095238,0.9835775177950318,37.027356603320236,0.9224110983572311
FIT CONSTRUCTION,7,2.21492128678987,0.4,0.997622140874388,17.67557464635612,0.7522856193578453
TCSC CORP. / EFREN RAMIREZ CONSTRUCTION AND GENERAL SERVICES CORPORATION,7,0.8815879534565366,0.7000000000000001,0.9990515191884235,113.50268766824612,0.5304625476625763
REMAR CONSTRUCTION,7,1.1882272416153319,0.049999999999999996,0.9975035063111174,51.12226454945676,0.9476880460231747
RCD GEN. CONTRACTOR & CONSTRUCTION SUPPLY,7,0.9774127310061602,0.049999999999999996,0.9949357539242614,24.691914609369842,0.9592233869680992
